time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
27.112613916397095,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
27.583574295043945,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
28.00471806526184,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
28.44325876235962,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
28.867512702941895,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
29.31131672859192,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
29.84604573249817,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
30.15462636947632,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
30.581958770751953,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
31.028995990753174,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
31.54870891571045,2.407384808852415,3.5673581671029533,0.0,0.0,0.0,0.0
31.888582706451416,2.4073713162737356,3.5676478817663977,0.0,-3.10034583642259e-05,0.0006657108859095505,0.0
32.41416692733765,2.4073713162737356,3.5676478817663977,0.0,0.0,0.0,0.0
32.82729125022888,2.4073713162737356,3.5676478817663977,0.0,0.0,0.0,0.0
33.23167586326599,2.4073713162737356,3.5676478817663977,0.0,0.0,0.0,0.0
33.70291066169739,2.407522944649489,3.5675095690675063,0.0,0.0003481523691390375,-0.00031757837912456475,0.0
34.287827491760254,2.405192718977918,3.5682758569981514,0.0,-0.0054090396349219805,0.0017787469424911419,0.0
34.54328179359436,2.4004197278109722,3.5684092388594535,0.0,-0.010996889779701622,0.00030730952060159696,0.0
34.9894917011261,2.400580875490943,3.5637723196940274,0.0,0.0003719706884329748,-0.01070321344050965,0.0
35.392940044403076,2.397041337289066,3.570403017524269,0.0,-0.008227295253466238,0.015412380280848301,0.0
35.83290123939514,2.393641437365155,3.572769599408824,0.0,-0.007831413965984364,0.005451243518082316,0.0
36.2737090587616,2.394510347567874,3.5727169720441596,0.0,0.0020231676701631747,-0.00012253738352011642,0.0
36.688385248184204,2.3911573985599675,3.570822427444677,0.0,-0.007795216342889067,-0.004404595772077568,0.0
37.16853928565979,2.3901932145931246,3.5706792287830798,0.0,-0.002211030362287405,-0.0003283777780160105,0.0
37.664936780929565,2.3876825409886635,3.573195388146057,0.0,-0.005687784046624539,0.0057002117113419916,0.0
38.19814157485962,2.4059381075531814,3.5243685306061825,0.0,0.04176098688834211,-0.11169512325543686,0.0
38.49450659751892,2.4581432904884606,3.39941640930109,0.0,0.1215677389968936,-0.2909700917772377,0.0
38.88524103164673,2.49424374787416,3.254683997323595,0.0,0.08331955435935277,-0.33404119893772183,0.0
39.30674505233765,2.4931119276619436,3.222051142711143,0.0,-0.002627448663827612,-0.07575509725212645,0.0
39.71263861656189,2.5185471553674335,3.156690213579867,0.0,0.05897174841382342,-0.15153975869425404,0.0
40.1994194984436,2.5518050844772198,3.0205906311839223,0.0,0.07713273936525877,-0.315646039836495,0.0
40.591787338256836,2.5963961031156817,2.8744577498356874,0.0,0.10324384385415547,-0.33834886137499937,0.0
41.02587580680847,2.6312631690620156,2.7521950906496673,0.0,0.08000977900982355,-0.28055725588391345,0.0
41.46689200401306,2.6358896466237347,2.719850943236767,0.0,0.010564080621196303,-0.07385449866242559,0.0
41.88814926147461,2.660279197946036,2.6593380697278772,0.0,0.055895768041407445,-0.1386828931977566,0.0
42.351168632507324,2.665179370740833,2.634936347951852,0.0,0.011388916382254413,-0.05671415693448026,0.0
42.82457423210144,2.667721794506095,2.635677700349398,0.0,0.005898552520393536,0.001719975290033527,0.0
43.309361934661865,2.6808813009278922,2.6083988657157575,0.0,0.03053243034119071,-0.06329182049418693,0.0
43.61762571334839,2.738449436663706,2.4882551463498412,0.0,0.13409207667098388,-0.2798478815204916,0.0
44.08257699012756,2.801204031758308,2.3729788417079485,0.0,0.14556583392398015,-0.26739542166714425,0.0
44.48615264892578,2.8211918102072757,2.351352404463045,0.0,0.045985190572945575,-0.049755196189503886,0.0
44.96115565299988,2.854775166156765,2.2900954165849163,0.0,0.07685330051217351,-0.14018258642611955,0.0
45.353471994400024,2.869714923617467,2.268435393028619,0.0,0.03466164945770288,-0.0502533020183766,0.0
45.78129720687866,2.873051567223112,2.2645989186179913,0.0,0.007615906078851987,-0.008756772445169002,0.0
46.371238470077515,2.901247918251841,2.2289869521290098,0.0,0.0648069873858619,-0.08185116792898726,0.0
46.67384076118469,2.9857182448881443,2.129916531028704,0.0,0.19629152491137195,-0.2302191172424458,0.0
47.12326717376709,3.07371367081147,2.034411670753628,0.0,0.20404303283329894,-0.22145584428248374,0.0
47.5588641166687,3.0895444293780208,2.013484990613713,0.0,0.03666989039679714,-0.048473929020744294,0.0
48.0047607421875,3.1358232047804018,1.9716635564147906,0.0,0.1072648067295608,-0.09693359466615536,0.0
48.53708744049072,3.233532392930512,1.8803109765935813,0.0,0.22640813148098743,-0.21167883281879887,0.0
48.93050408363342,3.3319027458929114,1.7755907971972984,0.0,0.22801523549455002,-0.24273366565231155,0.0
49.30702090263367,3.354252305722426,1.7670121207753944,0.0,0.05126891216838761,-0.019679108284485908,0.0
49.81765913963318,3.3631285012749257,1.7658987791952587,0.0,0.020629021081620746,-0.0025874989787933126,0.0
50.412368059158325,3.372834335121381,1.7515565617300606,0.0,0.022430655770488667,-0.033145564619864884,0.0
50.88102078437805,3.4219840064901477,1.7101890887204223,0.0,0.11426410050168966,-0.09617189620677771,0.0
51.10489010810852,3.5390853958451602,1.6119777295874276,0.0,0.27274615720599293,-0.22874853103829032,0.0
51.580607175827026,3.6456540858279327,1.498941520648931,0.0,0.24713473982666648,-0.26213303449187564,0.0
51.922829389572144,3.723573895550754,1.4098920178278684,0.0,0.18112296793938842,-0.20699370675893594,0.0
52.29021096229553,3.7339022849214265,1.375004150826574,0.0,0.02382031164490627,-0.08046170944684028,0.0
52.72717475891113,3.733042542414028,1.369601002247095,0.0,-0.0019904537386402537,-0.012509230610215076,0.0
53.22844576835632,3.774468235198729,1.3118549025608763,0.0,0.09601040433781884,-0.13383545348584772,0.0
53.850627422332764,3.8571459430226973,1.1981865465877557,0.0,0.19228629005411893,-0.2643622693696163,0.0
54.259639739990234,3.934233726155256,1.0738421739825976,0.0,0.17719457384904297,-0.28581893549085213,0.0
54.46920895576477,3.955288736626315,1.0405815542646584,0.0,0.0490436115493985,-0.07747423899793522,0.0
54.93347930908203,3.956370771404263,1.034705030011265,0.0,0.0025097468707706446,-0.013630419887180974,0.0
55.29955720901489,3.956576609928928,1.0338893949825845,0.0,0.0004754327943396743,-0.0018839021581502178,0.0
55.829896450042725,3.9570462121943106,1.033445186897051,0.0,0.0010825865152644606,-0.0010240446412206144,0.0
56.1810348033905,3.957619761826906,1.032369947115851,0.0,0.0013307165950349302,-0.0024947089827434825,0.0
56.67302918434143,3.9575459257024166,1.0316310168076501,0.0,-0.0001689354700386001,-0.0016906567050354944,0.0
57.07912039756775,3.9576840779308595,1.0315885922716974,0.0,0.00031853535651393925,-9.78175657169654e-05,0.0
57.47054719924927,3.9576840779308595,1.0315885922716974,0.0,0.0,0.0,0.0
57.89777112007141,3.9576840779308595,1.0315885922716974,0.0,0.0,0.0,0.0
58.47825813293457,3.957641130157598,1.0314493392784525,0.0,-9.820449677373739e-05,-0.0003184162783616319,0.0
58.848803997039795,3.957641130157598,1.0314493392784525,0.0,0.0,0.0,0.0
59.2384397983551,3.957780346883126,1.0314063146965142,0.0,0.0003183595551255486,-9.838822679832175e-05,0.0
59.699239015579224,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
60.15522217750549,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
60.56893730163574,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
60.99669671058655,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
61.41924238204956,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
61.84665870666504,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
62.30574345588684,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
62.82194209098816,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
63.26265335083008,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
63.60975241661072,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
64.03922390937805,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
64.50097131729126,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
64.92239475250244,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
65.38787293434143,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
65.83620715141296,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
66.22509098052979,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
66.60672974586487,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
67.16808652877808,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
67.62621593475342,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
68.01374554634094,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
68.41685056686401,3.957780346883126,1.0314063146965142,0.0,0.0,0.0,0.0
68.9545214176178,3.9576962884896467,1.0311285964414567,0.0,-0.00019306279833669187,-0.000637854963096962,0.0
69.26302289962769,3.9576962884896467,1.0311285964414567,0.0,0.0,0.0,0.0
69.79160666465759,3.9576962884896467,1.0311285964414567,0.0,0.0,0.0,0.0
70.26942014694214,3.9576962884896467,1.0311285964414567,0.0,0.0,0.0,0.0
70.55159139633179,3.9576962884896467,1.0311285964414567,0.0,0.0,0.0,0.0
71.09109234809875,3.9576962884896467,1.0311285964414567,0.0,0.0,0.0,0.0
71.5301411151886,3.9576549479589516,1.0309910171918035,0.0,-9.589102445296729e-05,-0.0003191206056362009,0.0
71.871577501297,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
72.4188539981842,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
72.73026967048645,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
73.20542764663696,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
73.5706479549408,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
74.15807008743286,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
74.56764221191406,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
74.91770529747009,3.9576549479589516,1.0309910171918035,0.0,0.0,0.0,0.0
75.35149931907654,3.9579345787740055,1.0309066970922809,0.0,0.0006380552896621107,-0.00019239970213911676,0.0
75.78724765777588,3.9576537304098593,1.0309913839729072,0.0,-0.0006380555154931923,0.00019239895321372617,0.0
76.35583996772766,3.9576537304098593,1.0309913839729072,0.0,0.0,0.0,0.0
76.74091124534607,3.9576537304098593,1.0309913839729072,0.0,0.0,0.0,0.0
77.08249926567078,3.957529177902071,1.030579036918663,0.0,-0.0002890527368322651,-0.0009569461640761589,0.0
77.62585091590881,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
77.909414768219,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
78.5852358341217,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
78.91766738891602,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
79.25654602050781,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
79.7794406414032,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
80.12196397781372,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
80.55226731300354,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
80.96738171577454,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
81.47646617889404,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
81.88011264801025,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
82.28009581565857,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
82.72064900398254,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
83.35009217262268,3.957529177902071,1.030579036918663,0.0,0.0,0.0,0.0
83.79936790466309,3.9574876176288853,1.030441816635945,0.0,-9.658912389449507e-05,-0.000318910004009829,0.0
84.01882195472717,3.9574876176288853,1.030441816635945,0.0,0.0,0.0,0.0
84.53224754333496,3.9574876176288853,1.030441816635945,0.0,0.0,0.0,0.0
84.89087462425232,3.9572402480995463,1.031121161487279,0.0,-0.0005700535169182785,0.001565523946049848,0.0
85.36412644386292,3.955553703012161,1.0334481755705078,0.0,-0.003910921299971706,0.005396101777239725,0.0
85.90836501121521,3.9532380453135763,1.0372905393103555,0.0,-0.005373365103056954,0.008916008288085591,0.0
86.1991069316864,3.953424188941007,1.044362129378338,0.0,0.00042496027234341024,0.016144226276635785,0.0
86.65998673439026,3.9543104390179082,1.0388904066416949,0.0,0.002056497913168539,-0.012696852370032263,0.0
87.08486652374268,3.952100685523131,1.0341679742532557,0.0,-0.005115371497187998,-0.01093198680047848,0.0
87.67332887649536,3.95140640908104,1.0321813924657564,0.0,-0.0016006517224951763,-0.004580056829327712,0.0
88.09090638160706,3.949895391413469,1.0319063311678869,0.0,-0.0034848676628127903,-0.0006343752576878971,0.0
88.56458854675293,3.946763980007227,1.0279672676672873,0.0,-0.007269316144329922,-0.009144214599644198,0.0
88.86765027046204,3.945553726917682,1.0267433652086282,0.0,-0.002811534537522697,-0.0028432433371207958,0.0
89.28011012077332,3.9471684637708746,1.0232890963966466,0.0,0.0037039493091661556,-0.007923542807928242,0.0
89.67297196388245,3.946043748026885,1.0221436607774628,0.0,-0.002578641205905057,-0.0026261457636056,0.0
90.18666815757751,3.939369952875482,0.9765942307345002,0.0,-0.015578314562820019,-0.10632381325298852,0.0
90.50979208946228,3.921637116931675,0.8338402344811557,0.0,-0.04132709202739222,-0.33269396723316136,0.0
91.1069073677063,3.8773947329314122,0.6048781098946965,0.0,-0.10189238743772816,-0.5273110397213283,0.0
91.61316871643066,3.7977208148133514,0.3696730738096632,0.0,-0.1830696571387929,-0.540439159143646,0.0
91.83281183242798,3.727583655963532,0.17136877759364422,0.0,-0.1630247692022198,-0.46093273027566406,0.0
92.271653175354,3.6648020073790626,0.005809380735905589,0.0,-0.14597426903576563,-0.3849438885918167,0.0
92.80173134803772,3.646026515659149,-0.02525685128298634,0.0,-0.043310203383733,-0.07166176242816695,0.0
93.20130825042725,3.644701056687316,-0.02801746988522158,0.0,-0.003059474848634146,-0.006372164932822279,0.0
93.53661608695984,3.6443373534602603,-0.027842406435786143,0.0,-0.0008492223587987187,0.0004087612768039344,0.0
94.00206851959229,3.6442487967296273,-0.028026129135874978,0.0,-0.00020461394311660513,-0.00042449880247980113,0.0
94.45191359519958,3.6442487967296273,-0.028026129135874978,0.0,0.0,-0.0,0.0
94.83748197555542,3.6438417224132706,-0.028167810512622585,0.0,-0.0009440999500959783,-0.0003285920416551026,0.0
95.28338599205017,3.643699632795185,-0.027759009109912285,0.0,-0.00032819466603496836,0.0009442381621161545,0.0
95.78244709968567,3.643699632795185,-0.027759009109912285,0.0,0.0,-0.0,0.0
96.20234322547913,3.643699632795185,-0.027759009109912285,0.0,0.0,-0.0,0.0
96.64681482315063,3.643699632795185,-0.027759009109912285,0.0,0.0,-0.0,0.0
97.14692234992981,3.643699632795185,-0.027759009109912285,0.0,0.0,-0.0,0.0
97.45533633232117,3.643699632795185,-0.027759009109912285,0.0,0.0,-0.0,0.0
97.88746786117554,3.643699632795185,-0.027759009109912285,0.0,0.0,-0.0,0.0
98.36524200439453,3.6437885360508298,-0.027576789399017445,0.0,0.00020663154196532934,0.00042352037128046247,0.0
98.76048588752747,3.6441952932405504,-0.02743687009070663,0.0,0.0009452853608046513,0.0003251661609988313,0.0
99.27865529060364,3.6441952932405504,-0.02743687009070663,0.0,0.0,-0.0,0.0
99.7633798122406,3.6441952932405504,-0.02743687009070663,0.0,0.0,-0.0,0.0
100.05945682525635,3.6441952932405504,-0.02743687009070663,0.0,0.0,-0.0,0.0
100.5763213634491,3.6441952932405504,-0.02743687009070663,0.0,0.0,-0.0,0.0
100.90608167648315,3.6440560077668303,-0.027029896429886124,0.0,-0.0003236938756478096,0.000945790526743844,0.0
101.43426728248596,3.6443273045235456,-0.026937097242923543,0.0,0.0006305635283823038,0.00021568920863844924,0.0
101.8647198677063,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
102.28678393363953,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
102.7399001121521,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
103.18964982032776,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
103.57592916488647,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
103.93287873268127,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
104.38468551635742,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
104.80706882476807,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
105.31236028671265,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
105.64097332954407,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
106.13365745544434,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
106.51203441619873,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
107.00226259231567,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
107.40573644638062,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
107.85611891746521,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
108.31785273551941,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
108.70386981964111,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
109.12226915359497,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
109.54550766944885,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
110.11902618408203,3.6443273045235456,-0.026937097242923543,0.0,0.0,-0.0,0.0
110.55356860160828,3.64473556420587,-0.026792408473312518,0.0,0.0009422257192765447,0.00033392834492461946,0.0
110.88296794891357,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
111.33189749717712,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
111.7326443195343,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
112.33783626556396,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
112.59995317459106,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
113.05554938316345,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
113.48872399330139,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
114.01486468315125,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
114.57127499580383,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
114.95031690597534,3.64473556420587,-0.026792408473312518,0.0,0.0,-0.0,0.0
115.29564881324768,3.6450047726152515,-0.026696888250559277,0.0,0.0006280683502301525,0.00022285050030950207,0.0
115.64426589012146,3.6450047726152515,-0.026696888250559277,0.0,0.0,-0.0,0.0
116.09775733947754,3.6450047726152515,-0.026696888250559277,0.0,0.0,-0.0,0.0
116.53854203224182,3.6450047726152515,-0.026696888250559277,0.0,0.0,-0.0,0.0
117.0059266090393,3.6450047726152515,-0.026696888250559277,0.0,0.0,-0.0,0.0
117.4601936340332,3.6452861316442062,-0.02705726367321782,0.0,0.0006484540419577534,-0.0008305647780824833,0.0
117.84700107574463,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
118.26239705085754,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
118.73657298088074,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
119.2166006565094,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
119.58047008514404,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
120.02673292160034,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
120.44162583351135,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
120.90203666687012,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
121.30070114135742,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
121.74859809875488,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
122.27743005752563,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
122.77000999450684,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
123.14199161529541,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
123.51051926612854,3.6452861316442062,-0.02705726367321782,0.0,0.0,-0.0,0.0
123.94066524505615,3.6451893653178327,-0.026784679062477078,0.0,-0.00022294905799983934,0.0006280333713951872,0.0
124.36027312278748,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
124.82996416091919,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
125.23313045501709,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
125.67062377929688,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
126.10347986221313,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
126.57784938812256,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
126.99624609947205,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
127.53746819496155,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
127.99196481704712,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
128.39181232452393,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
128.78590726852417,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
129.1838071346283,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
129.55422806739807,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
129.9971730709076,3.6451893653178327,-0.026784679062477078,0.0,0.0,-0.0,0.0
