time,link_0_x,link_0_y,link_0_z,link_1_x,link_1_y,link_1_z,link_10_x,link_10_y,link_10_z,link_100_x,link_100_y,link_100_z,link_101_x,link_101_y,link_101_z,link_102_x,link_102_y,link_102_z,link_103_x,link_103_y,link_103_z,link_104_x,link_104_y,link_104_z,link_105_x,link_105_y,link_105_z,link_106_x,link_106_y,link_106_z,link_107_x,link_107_y,link_107_z,link_108_x,link_108_y,link_108_z,link_109_x,link_109_y,link_109_z,link_11_x,link_11_y,link_11_z,link_110_x,link_110_y,link_110_z,link_111_x,link_111_y,link_111_z,link_112_x,link_112_y,link_112_z,link_113_x,link_113_y,link_113_z,link_114_x,link_114_y,link_114_z,link_115_x,link_115_y,link_115_z,link_116_x,link_116_y,link_116_z,link_117_x,link_117_y,link_117_z,link_118_x,link_118_y,link_118_z,link_119_x,link_119_y,link_119_z,link_12_x,link_12_y,link_12_z,link_120_x,link_120_y,link_120_z,link_121_x,link_121_y,link_121_z,link_122_x,link_122_y,link_122_z,link_123_x,link_123_y,link_123_z,link_124_x,link_124_y,link_124_z,link_125_x,link_125_y,link_125_z,link_126_x,link_126_y,link_126_z,link_127_x,link_127_y,link_127_z,link_128_x,link_128_y,link_128_z,link_129_x,link_129_y,link_129_z,link_13_x,link_13_y,link_13_z,link_130_x,link_130_y,link_130_z,link_131_x,link_131_y,link_131_z,link_132_x,link_132_y,link_132_z,link_133_x,link_133_y,link_133_z,link_134_x,link_134_y,link_134_z,link_135_x,link_135_y,link_135_z,link_136_x,link_136_y,link_136_z,link_137_x,link_137_y,link_137_z,link_138_x,link_138_y,link_138_z,link_139_x,link_139_y,link_139_z,link_14_x,link_14_y,link_14_z,link_140_x,link_140_y,link_140_z,link_141_x,link_141_y,link_141_z,link_142_x,link_142_y,link_142_z,link_143_x,link_143_y,link_143_z,link_144_x,link_144_y,link_144_z,link_145_x,link_145_y,link_145_z,link_146_x,link_146_y,link_146_z,link_147_x,link_147_y,link_147_z,link_148_x,link_148_y,link_148_z,link_149_x,link_149_y,link_149_z,link_15_x,link_15_y,link_15_z,link_150_x,link_150_y,link_150_z,link_151_x,link_151_y,link_151_z,link_152_x,link_152_y,link_152_z,link_153_x,link_153_y,link_153_z,link_154_x,link_154_y,link_154_z,link_155_x,link_155_y,link_155_z,link_156_x,link_156_y,link_156_z,link_157_x,link_157_y,link_157_z,link_158_x,link_158_y,link_158_z,link_159_x,link_159_y,link_159_z,link_16_x,link_16_y,link_16_z,link_160_x,link_160_y,link_160_z,link_161_x,link_161_y,link_161_z,link_162_x,link_162_y,link_162_z,link_163_x,link_163_y,link_163_z,link_164_x,link_164_y,link_164_z,link_165_x,link_165_y,link_165_z,link_166_x,link_166_y,link_166_z,link_167_x,link_167_y,link_167_z,link_168_x,link_168_y,link_168_z,link_169_x,link_169_y,link_169_z,link_17_x,link_17_y,link_17_z,link_170_x,link_170_y,link_170_z,link_171_x,link_171_y,link_171_z,link_172_x,link_172_y,link_172_z,link_173_x,link_173_y,link_173_z,link_174_x,link_174_y,link_174_z,link_175_x,link_175_y,link_175_z,link_176_x,link_176_y,link_176_z,link_177_x,link_177_y,link_177_z,link_178_x,link_178_y,link_178_z,link_179_x,link_179_y,link_179_z,link_18_x,link_18_y,link_18_z,link_180_x,link_180_y,link_180_z,link_181_x,link_181_y,link_181_z,link_182_x,link_182_y,link_182_z,link_183_x,link_183_y,link_183_z,link_184_x,link_184_y,link_184_z,link_185_x,link_185_y,link_185_z,link_186_x,link_186_y,link_186_z,link_187_x,link_187_y,link_187_z,link_188_x,link_188_y,link_188_z,link_189_x,link_189_y,link_189_z,link_19_x,link_19_y,link_19_z,link_190_x,link_190_y,link_190_z,link_191_x,link_191_y,link_191_z,link_192_x,link_192_y,link_192_z,link_193_x,link_193_y,link_193_z,link_194_x,link_194_y,link_194_z,link_195_x,link_195_y,link_195_z,link_196_x,link_196_y,link_196_z,link_197_x,link_197_y,link_197_z,link_198_x,link_198_y,link_198_z,link_199_x,link_199_y,link_199_z,link_2_x,link_2_y,link_2_z,link_20_x,link_20_y,link_20_z,link_200_x,link_200_y,link_200_z,link_201_x,link_201_y,link_201_z,link_21_x,link_21_y,link_21_z,link_22_x,link_22_y,link_22_z,link_23_x,link_23_y,link_23_z,link_24_x,link_24_y,link_24_z,link_25_x,link_25_y,link_25_z,link_26_x,link_26_y,link_26_z,link_27_x,link_27_y,link_27_z,link_28_x,link_28_y,link_28_z,link_29_x,link_29_y,link_29_z,link_3_x,link_3_y,link_3_z,link_30_x,link_30_y,link_30_z,link_31_x,link_31_y,link_31_z,link_32_x,link_32_y,link_32_z,link_33_x,link_33_y,link_33_z,link_34_x,link_34_y,link_34_z,link_35_x,link_35_y,link_35_z,link_36_x,link_36_y,link_36_z,link_37_x,link_37_y,link_37_z,link_38_x,link_38_y,link_38_z,link_39_x,link_39_y,link_39_z,link_4_x,link_4_y,link_4_z,link_40_x,link_40_y,link_40_z,link_41_x,link_41_y,link_41_z,link_42_x,link_42_y,link_42_z,link_43_x,link_43_y,link_43_z,link_44_x,link_44_y,link_44_z,link_45_x,link_45_y,link_45_z,link_46_x,link_46_y,link_46_z,link_47_x,link_47_y,link_47_z,link_48_x,link_48_y,link_48_z,link_49_x,link_49_y,link_49_z,link_5_x,link_5_y,link_5_z,link_50_x,link_50_y,link_50_z,link_51_x,link_51_y,link_51_z,link_52_x,link_52_y,link_52_z,link_53_x,link_53_y,link_53_z,link_54_x,link_54_y,link_54_z,link_55_x,link_55_y,link_55_z,link_56_x,link_56_y,link_56_z,link_57_x,link_57_y,link_57_z,link_58_x,link_58_y,link_58_z,link_59_x,link_59_y,link_59_z,link_6_x,link_6_y,link_6_z,link_60_x,link_60_y,link_60_z,link_61_x,link_61_y,link_61_z,link_62_x,link_62_y,link_62_z,link_63_x,link_63_y,link_63_z,link_64_x,link_64_y,link_64_z,link_65_x,link_65_y,link_65_z,link_66_x,link_66_y,link_66_z,link_67_x,link_67_y,link_67_z,link_68_x,link_68_y,link_68_z,link_69_x,link_69_y,link_69_z,link_7_x,link_7_y,link_7_z,link_70_x,link_70_y,link_70_z,link_71_x,link_71_y,link_71_z,link_72_x,link_72_y,link_72_z,link_73_x,link_73_y,link_73_z,link_74_x,link_74_y,link_74_z,link_75_x,link_75_y,link_75_z,link_76_x,link_76_y,link_76_z,link_77_x,link_77_y,link_77_z,link_78_x,link_78_y,link_78_z,link_79_x,link_79_y,link_79_z,link_8_x,link_8_y,link_8_z,link_80_x,link_80_y,link_80_z,link_81_x,link_81_y,link_81_z,link_82_x,link_82_y,link_82_z,link_83_x,link_83_y,link_83_z,link_84_x,link_84_y,link_84_z,link_85_x,link_85_y,link_85_z,link_86_x,link_86_y,link_86_z,link_87_x,link_87_y,link_87_z,link_88_x,link_88_y,link_88_z,link_89_x,link_89_y,link_89_z,link_9_x,link_9_y,link_9_z,link_90_x,link_90_y,link_90_z,link_91_x,link_91_y,link_91_z,link_92_x,link_92_y,link_92_z,link_93_x,link_93_y,link_93_z,link_94_x,link_94_y,link_94_z,link_95_x,link_95_y,link_95_z,link_96_x,link_96_y,link_96_z,link_97_x,link_97_y,link_97_z,link_98_x,link_98_y,link_98_z,link_99_x,link_99_y,link_99_z,link_final_x,link_final_y,link_final_z
1.1925873756408691,-0.22900777377973203,-0.0004372669394605609,0.7643387787656643,-0.1354132697843321,0.00033900630095410516,0.7291251154477499,-0.1239169999768345,0.005438477207018902,0.6843341594927441,-0.353082980818823,0.06484277236976337,0.508640797177779,-0.3987957434789311,0.06638074057949689,0.5975679825282137,-0.36790453458459693,0.06714950459584659,0.6926758301792684,-0.2828862828962237,0.06701767405026499,0.7453282137675923,-0.18326195451634023,0.06653524741733176,0.7366459004278177,-0.11087698354978534,0.06627688583180331,0.667630177941635,-0.10756338530750484,0.06651358718507787,0.5676822392239695,-0.1790429224332032,0.06747736070112911,0.4977515692375266,-0.27662597659413407,0.06855404886089886,0.4759799569574811,-0.3626607731546697,0.06981096068781883,0.5269395510048385,-0.09778121380613626,0.006058786193974323,0.5878094464023537,-0.3833158200325255,0.0711791377843199,0.624776558217949,-0.32915526691135305,0.07210433119531502,0.7088432865503181,-0.23281147045563527,0.07237341590318472,0.7356475638620309,-0.14309360793762008,0.07234401239133288,0.6914741070638002,-0.1084427717284672,0.07239264874799524,0.5976645107895925,-0.15337439211069773,0.07287356086598419,0.5083276689586887,-0.24885105792936496,0.0743082961350002,0.4786215815096302,-0.34565761401684014,0.07607750677737612,0.5036424176783901,-0.3986471107283854,0.07787454391235003,0.5884347117837138,-0.3750559819034885,0.07894984351006389,0.6856123617744057,-0.15234028132785657,0.007215615994706963,0.5040167224211903,-0.2935525022059115,0.07882771821901328,0.7435648043548635,-0.19357624529832856,0.07799678418332624,0.7414111571969073,-0.1155243562468845,0.07727490410203877,0.6788999698618946,-0.10068421482122461,0.07714430160446087,0.5800212452508418,-0.16273989696216434,0.07797026890576655,0.5016025694356169,-0.25955845291102925,0.07934802452336073,0.4766444373243389,-0.35124179627918395,0.08084463865780414,0.5165462683575319,-0.38518950608102004,0.08247565720770318,0.6105914826940735,-0.3404794576622051,0.08367320799327223,0.7000320789859737,-0.24725456415125502,0.08409748828451911,0.7362172327200445,-0.2486697003617364,0.008571378988324716,0.4771932529960714,-0.15275185966491248,0.08414265184345855,0.7034688830451987,-0.10514870849390363,0.08408961583578499,0.6155197230830601,-0.13772033128898148,0.0841337173433544,0.520968441088128,-0.23022537365685297,0.08524107036878477,0.48299431944752763,-0.32967818695263645,0.08660613393941409,0.4933684223211113,-0.39656686179096096,0.08828118033130868,0.567687204685645,-0.38811446214533446,0.08992498926094943,0.6673178117706273,-0.31381075925234114,0.09059965329324922,0.7342443140870408,-0.21403473503578996,0.0902730272955991,0.7408921738360077,-0.13115812841655725,0.08963566591366408,0.6849302473274674,-0.3436595455442395,0.00984809302816387,0.5084321062342364,-0.10794905686705751,0.08920306451917828,0.5876594434043232,-0.1635821860394248,0.08967605617742663,0.5045639975908479,-0.26002376348603096,0.09148203199267861,0.4781502159125633,-0.3551178094792749,0.09363369361880838,0.5090213464826544,-0.4014893648691084,0.0958471473819921,0.5975989461104294,-0.3709638895407391,0.09717329171595127,0.6928233581561178,-0.2860465463868253,0.09710662601403015,0.7455985599595163,-0.1864034203623941,0.09635326884361194,0.7371500895865637,-0.11362820917256936,0.09562349086414604,0.6685691269499574,-0.10927595240353895,0.09512307263813388,0.5686926491578657,-0.38983617885681693,0.01083727267638236,0.5971246750705332,-0.18005915144951096,0.09579221326655608,0.4980451456378862,-0.2776871631789711,0.09666613037949305,0.4763913349698434,-0.3635296202217865,0.09803239399645439,0.5276978122885907,-0.3843918855283306,0.10014135787539662,0.6254663968270104,-0.3311250717978896,0.10197418517086004,0.7100714815658887,-0.23514902040452643,0.10285767975496364,0.7381407221367994,-0.14479945567817826,0.10293637761012302,0.695262090932755,-0.1087507073704389,0.10240754342681224,0.6019739112320335,-0.15310025346135567,0.10197031781332251,0.5122230473831004,-0.24885572881007628,0.10363763741608971,0.4834318266061681,-0.35918002662810666,0.011230104921977343,0.6923040728548766,-0.3452396982138792,0.10592692537993569,0.5099825359570971,-0.3969569978326382,0.10866056865176146,0.5954426100754436,-0.3723834993935523,0.11066113695093435,0.6923506572718392,-0.29081887801962514,0.11055219373776574,0.7502045200224566,-0.19088113889702912,0.10902613968129674,0.7487760549930922,-0.11185370435343134,0.1073813703474875,0.6875112656713075,-0.09521384740909643,0.10606440720043182,0.5889055553507342,-0.1560462736195459,0.1062982230992397,0.5095291960567826,-0.25266535966637266,0.10788224438342922,0.4834730975246115,-0.3446849076166684,0.1096231471021477,0.5225798569333325,-0.27383692839619905,0.011066435392506681,0.7444051482666343,-0.37877947091775843,0.11230284236735205,0.616548195610727,-0.3337488609936215,0.1148395163730711,0.7056374294819949,-0.24041743061453813,0.11594023374133298,0.7415326128587362,-0.14545960043071268,0.11620565868506333,0.7101684868687921,-0.09466610036030328,0.11563979204593741,0.6239028958104315,-0.12311224239559379,0.11406862146265519,0.5280418104455898,-0.2143793031270273,0.11524180305073115,0.4871829054589483,-0.31382390120350334,0.11696804399020432,0.4975800065124314,-0.3797075021010792,0.1196033403812246,0.5727637755706426,-0.3708403929471004,0.12303901523013361,0.672166169002435,-0.1744199826671389,0.010816998912543842,0.7336836428851446,-0.29769382287472673,0.12479092638518384,0.7403348548616658,-0.1982830896114198,0.12467667593897191,0.7505887041780626,-0.11299227746645087,0.12394034753025493,0.6983799032634493,-0.08688128896997586,0.1221139836602026,0.6018622195073465,-0.14320792510996846,0.12023913183488326,0.5190921133504622,-0.24110944196425807,0.12072015087801082,0.4987136557296936,-0.330038907448518,0.1218824419523037,0.54443474446412,-0.3593881385855457,0.12498744522722895,0.6399829037575742,-0.3128915292482826,0.128838322855769,0.7283703616175441,-0.22235588162500944,0.13173802178874763,0.7707463038814117,-0.10465607340443892,0.010988592278863077,0.6620383098074474,-0.12312148536590498,0.13488594048636882,0.7583808240263117,-0.050934306755222786,0.13694900770865973,0.6892037738717113,-0.051892140039895784,0.1341141006316843,0.5892467633285717,-0.12918867015493032,0.13180171194038903,0.5258414568534651,-0.08338166538651554,0.11608314293242326,0.5367270530770012,-0.041103353890242764,0.1014725812851853,0.557657566435164,-0.001501656347054537,0.08785036384527435,0.5838353391181026,0.03639860178672997,0.07484236361078886,0.6127042977697161,0.07339568300312581,0.06206599190689084,0.6431777741852288,0.10967188139773788,0.049052934872117364,0.6740609572831217,-0.08554030852837344,0.0010579425701593384,0.6424512748302144,-0.10637775157784794,0.011796740059277973,0.5620603925707077,0.14579832735687465,0.03524597291960519,0.7051266545898599,0.18304429687984428,0.019683562749940025,0.7335805942257555,-0.18141773126618999,0.013071749977939761,0.4959705841379675,-0.27962401162849426,0.014299667225257868,0.4771451928841229,-0.3647207313090619,0.015414297496122078,0.5296586309405668,-0.3837144274908203,0.016234589071232857,0.6278369085818448,-0.32777052263874984,0.01652806822803052,0.7107255902991805,-0.2308077398662864,0.016431733809319213,0.7351995921127134,-0.14190126841479686,0.016444818112251073,0.6894168820421746,-0.10880554211792814,0.01697099362728177,0.595049745306524,-0.15566195276329944,0.01806502211873488,0.506711687932859,-0.10741738139514719,0.0018466377091683852,0.5448858301465513,-0.2514660196439415,0.019507687898508715,0.4780744443944486,-0.3479373706674024,0.020931477524982277,0.504374445256316,-0.39974580933949017,0.022073863348554174,0.5899022826076056,-0.37499027834315984,0.02254175135227903,0.6867902372147827,-0.2929880242989977,0.02229199100295192,0.7440262207587828,-0.19302946770218207,0.021803641577739036,0.7412164556895596,-0.1153507268314851,0.021676564041257104,0.678235638382077,-0.10122778798313552,0.02226070881198047,0.5792396861775643,-0.16396367260196992,0.02349098084263765,0.5013670939931814,-0.2607734159427835,0.0248536869880204,0.47633448343887536,-0.19131927918738154,0.0027458194279116584,0.4904805661945928,-0.351646983611589,0.02611426708508549,0.5180581099693067,-0.3832614612109579,0.027097295796976468,0.6129239354256594,-0.33671414733252425,0.02752561752595608,0.7014315205746252,-0.24272757254554353,0.027467936512573583,0.7355942577753696,-0.1492589114734872,0.027408904621080584,0.7000414924002611,-0.10459373993281156,0.02778390807282866,0.6105692011420301,-0.13990603978729993,0.028699981284415168,0.5170162447490624,-0.23336733459849876,0.03003958351110824,0.4814514131251336,-0.332450975076782,0.0313726628580791,0.4949141860613216,-0.396734915066985,0.03255865229618006,0.5715079132818311,-0.29104330180897076,0.003652065636278295,0.48322284198723164,-0.3851502806929675,0.03327559760883887,0.6708211892507684,-0.30922399261419814,0.03330600672926749,0.7359036223227116,-0.20933906488358017,0.032954446820792474,0.7407400878422074,-0.12727303608244872,0.032789532139065235,0.6835953513117742,-0.10523192426709424,0.03322968190437796,0.5860532187782794,-0.16162323247423796,0.03435897281776261,0.5034745919812567,-0.2580508141997048,0.035855475793824615,0.47701239093905523,-0.35281664367059745,0.037347767038673964,0.5089150943770617,-0.3980907458414572,0.038559765338260915,0.5980752027324181,-0.366646948281518,0.0390673839887009,0.6930030027179014,-0.3691752915046038,0.0045771530077554304,0.5456089901061671,-0.28130728494665647,0.03887516732818978,0.7451235562985892,-0.18174940314568208,0.03849402422133455,0.7357082223926318,-0.11007948834427948,0.03846213997958931,0.6659649678388176,-0.10817210741820946,0.03904120955915388,0.5659824025023771,-0.1807653288814292,0.04021420895702688,0.4972151562521366,-0.2785542892843403,0.041418430108767106,0.4763277894522532,-0.3642091734299419,0.04262650351307812,0.5279120810161122,-0.3839870820322148,0.04366457827408056,0.6259329312325628,-0.3289831456827215,0.04417353307289492,0.709448404185863,-0.23240766796600051,0.044176407143790695,0.7354129019580921,-0.375009641034885,0.005280226923515376,0.6454064967271391,-0.14287773585793337,0.04413778707959718,0.69085759544475,-0.10852236737054813,0.04446415651160053,0.596942213734122,-0.15400646290919737,0.045334342930150165,0.507887440389961,-0.24956348783514623,0.04677647042126735,0.4784572856782154,-0.34626097532195355,0.04834211441049361,0.5039039435456355,-0.3987536784240059,0.049739204982105135,0.5890093511514233,-0.3745979846339124,0.05043102275101571,0.6860500652858483,-0.29286074862302053,0.05021887590118534,0.7436687262840749,-0.19288792167758323,0.04959276791896868,0.7412661396378882,-0.11493024601798936,0.04923253691136704,0.678616991198335,-0.308892864931882,0.005477665157796521,0.720401891786665,-0.10030572166660197,0.04954883116646753,0.5796934349493756,-0.1626445838223404,0.05062853851100526,0.5015063586051778,-0.2594276978610218,0.05198798973993259,0.47637697056240835,-0.3507321929173628,0.05335228197193732,0.5171448950736812,-0.38340209655106666,0.054579749002103814,0.6116529737026564,-0.3375654025065639,0.05528174042528586,0.700532635542068,-0.24387283699555468,0.05538892305885052,0.7354979446719322,-0.14992930993907952,0.05534367159958505,0.7012123416378285,-0.10387131367323531,0.05554432151555286,0.612436166396284,-0.13797317510110893,0.056150386677828575,0.5184309863767029,-0.2100511402968003,0.005361932269887616,0.73551597089403,-0.2310591650394511,0.05737712290580159,0.48191035619015005,-0.3303302436513175,0.05872423776283018,0.49387761956142473,-0.39587870650717305,0.060099953291572354,0.569387035001772,-0.38574028081416145,0.06113816705241645,0.6688685668019856,-0.31053756380935565,0.061389451704077655,0.7347890910434459,-0.21069351305388717,0.06103188361680562,0.7404511927927163,-0.12823789067947877,0.06067652183886234,0.6838669077140105,-0.10559282180419181,0.06080869507679832,0.5864583643919782,-0.1615684582070013,0.06172021342919165,0.5035992323390364,-0.25796904985952146,0.06330315918518878,0.47705141330150796,0.22456228137522863,0.0031408758113756186,0.7628846286438002
